connections,foreign_conns,foreign_conns2,ccf,conns_new,time,ccf_old,account_age,agegroup,browserID,days,usage1,usage2,usage3,usage4,usage5,target
3,0,3,0,0,13,0,21,0,10021,7,0.166667,0.666667,4.16667,0.208333,0.479167,2.08333
2,0,2,1,0,19,1,19,3,9,1,0,1,1,0,1,0
4,0,2,0.333333,2,11,1,18,1,9,2,0,0,3.33333,0,0.0555556,4.30556
1,1,1,0,0,19,0,19,0,9,9,0.166667,0.333333,9,0.166667,0.333333,5
1,0,1,0,0,18,0,18,2,9,1,0,0,2.5,0.5,0.5,5
1,1,1,0,0,21,0,21,1,9,11,0.285714,0.142857,5.2,0.12381,0.161905,1.90476
3,0,3,1,0,19,1,21,2,9,1,0,0,2,0,0.333333,3.33333
11,3,10,0.109091,5,7,0.133333,21,3,0,15,0.809524,0.285714,9.25,0.563492,0.0922619,5.84325
12,0,12,0.212121,1,14,0.236364,20,0,0,29,0,0.724138,23.5,0.00689655,0.409969,5.5721
1,1,1,0,0,21,0,21,0,9,5,0,0,5,0,0,0
3,0,1,0.666667,0,17,0.666667,20,0,9,2,0,0.5,3,0,0.416667,1.66667
37,2,9,0.25976,8,12,0.242611,21,1,0,23,0,0.642857,19.8333,0,0.93254,0
16,2,16,0.133333,0,16,0.133333,20,2,0,22,0,0.545455,25.6667,0,0.662075,0.863636
2,0,2,1,0,17,1,18,2,9,1,0,0,1.33333,0,0,0
2,0,0,1,0,19,1,19,1,9,25,0.037037,0,17.2,0.216103,0.239614,2.45733
9,1,9,0.430556,0,17,0.430556,20,0,9,6,0,0.461538,6.25,0.108333,0.761218,1.33333
10,0,7,0.244444,2,14,0.357143,19,1,9,1,0,0,3.33333,0.734127,0.563492,7.34127
1,0,0,0,0,21,0,21,0,0,4,0,0,24.5,0.0316921,0,0.316921
10,2,5,0.155556,4,12,0.333333,20,0,9,12,0.583333,1,21,0.295833,1,8.54167
33,4,25,0.0909091,10,12,0.106719,20,0,3,26,0.428571,0.571429,21.1667,0.324509,0.559237,3.57926
1,0,0,0,0,21,0,21,0,9,2,0,1,2,0,1,10
15,4,7,0.347619,0,14,0.342857,18,1,3,1,0,1,7,0.391667,0.944444,6.27778
3,1,1,0.666667,0,20,0.666667,21,3,0,16,0.214286,0,20.3333,0.217213,0.115138,3.65568
8,5,8,0.142857,0,19,0.142857,20,0,9,9,0,1,9,0,1,4.44444
1,0,0,0,0,18,0,20,0,0,2,0,0,5.8,0.0880586,0.0552381,0.880586
18,3,7,0.120915,10,9,0.142857,20,1,0,23,0.227273,0.0454545,12.8333,0.154545,0.33952,1.54545
2,1,1,1,0,16,1,19,2,9,18,0,0.1,13.6667,0.037037,0.0598765,0.57716
4,4,4,0.5,0,17,0.5,20,0,0,30,0.129032,0.225806,25.3333,0.0561934,0.14631,3.41249
5,0,1,0,1,16,0,21,1,0,8,0.222222,0,5.83333,0.088921,0.0338915,0.88921
26,13,14,0.0892308,4,15,0.0909091,21,2,10021,28,0.24,0.84,24.5,0.333417,0.890012,5.23012
1,0,0,0,0,21,0,21,1,9,23,0.758621,0.206897,17.1667,0.769141,0.0587883,8.24759
1,0,0,0,0,18,0,18,1,9,4,0.5,0,4,0.5,0,5
8,5,5,0.142857,6,6,0,19,0,9,13,0.642857,0.142857,22.8333,0.741984,0.102493,8.47863
2,1,2,1,1,12,0,20,1,9,11,0,0,13.6667,0.0935706,0,1.12089
10,1,10,0.544444,4,13,0.433333,21,0,0,10,0,0.777778,11,0.166667,0.7901,3.40954
6,0,4,0.533333,0,18,0.533333,20,0,9,1,0,0,6.8,0,0.521818,1.04848
3,3,3,0.333333,0,17,0.333333,19,0,9,4,0,1,4.8,0,0.725,4.375
33,0,28,0.119318,2,17,0.125806,21,1,3,19,0.0526316,0.894737,13.8333,0.0854314,0.600331,1.09241
5,4,4,0.4,4,7,0,18,0,9,11,0,0.363636,13.4,0,0.494318,0
2,0,2,0,0,18,0,19,0,0,3,0,0,4.66667,0.0249554,0.0151515,0.249554
8,0,7,0.285714,2,15,0.2,20,3,0,20,0.842105,0.421053,12.1667,0.60602,0.361308,6.22687
13,2,7,0,6,10,0,19,0,9,12,0.0714286,0.571429,9.16667,0.0822751,0.380159,2.54762
3,2,2,0.333333,2,12,0,20,0,0,2,0,0.5,11.8,0.00952381,0.44632,3.44156
1,1,1,0,0,20,0,20,3,0,28,0.0714286,0,19.1667,0.352788,0.025641,9.4533
6,0,6,0.733333,0,20,0.733333,21,1,9,5,0,0.5,5,0,0.5,0
10,9,10,0.277778,1,16,0.236111,20,2,0,28,0.148148,0.296296,22.3333,0.183112,0.164308,2.0119
2,1,2,0,0,18,0,18,0,9,1,0.5,1,1.5,0.25,1,2.5
7,6,7,0.404762,0,12,0.4,20,0,9,20,0.0645161,0.225806,21.5,0.253714,0.395433,2.86591
1,0,0,0,0,19,0,19,2,9,2,0.5,0,2,0.5,0,5
2,0,1,0,0,17,0,19,0,9,3,0,1,3.5,0.25,1,2.5
1,0,1,0,1,6,0,20,0,9,19,0.6875,0.1875,12.1667,0.385101,0.158144,4.26768
3,1,2,0,1,8,0,21,1,9,31,0.285714,0.0357143,28.5,0.0815271,0.0343049,1.05052
1,0,0,0,0,20,0,20,1,0,21,0.7,0.7,11,0.7,0.7,7
5,1,2,0.9,0,19,0.9,19,0,9,2,0.5,0.5,3.33333,0.333333,0.333333,3.33333
9,6,9,0.305556,3,12,0.333333,20,2,0,27,0.666667,0,12.1667,0.614988,0.0549451,6.85745
16,0,6,0.358333,5,11,0.354545,21,1,0,31,0,0.931034,25.6667,0.00641026,0.908021,9.40627
17,1,9,0.110294,6,11,0.254545,20,1,9,6,0,0.333333,12.5,0.474463,0.63587,4.74463
1,0,1,0,0,21,0,21,2,9,6,0,0,14,0,0.0688235,0.147059
1,0,1,0,0,21,0,21,0,9,2,0.4,0.6,2,0.4,0.6,4
1,0,1,0,0,19,0,19,2,0,14,0,0,18.3333,0,0.252976,0.208333
2,0,2,1,0,18,1,20,0,9,2,0,1,2.5,0,0.75,7.5
1,1,1,0,0,20,0,20,0,9,9,0,0,15,0.110644,0.261905,1.10644
2,0,2,0,1,9,0,21,2,0,4,0.333333,0,4.66667,0.305556,0.0833333,3.05556
22,1,21,0.034632,1,18,0.0380952,21,1,0,11,0.1,0.5,14.6667,0.197572,0.590954,2.26584
3,2,3,0.666667,1,15,1,20,0,0,4,0.2,0,2.8,0.173333,0,4.96667
2,2,2,0,2,0,0,21,0,0,18,0.130435,0.217391,7,0.115942,0.221014,5.9058
3,0,3,0.333333,0,21,0.333333,21,0,9,5,0.5,0.75,5,0.5,0.75,7.5
4,3,3,0.166667,0,17,0.166667,20,0,0,7,0,1,7.6,0.125,0.625,5
12,0,12,0.121212,0,19,0.121212,21,0,9,1,0,0,6,0,0,0.714286
1,0,1,0,1,4,0,21,2,0,3,0,0.333333,2.33333,0,0.111111,0
1,0,0,0,0,16,0,19,0,9,13,0.0588235,0,7.66667,0.0354809,0.015873,0.846872
8,0,8,0.142857,0,13,0.142857,21,1,0,11,0,0.1,24.1667,0,0.307141,0.54688
1,0,1,0,1,8,0,20,0,9,8,0,0.666667,6.66667,0,0.355556,3.66667
1,1,1,0,1,3,0,18,2,0,15,0,0.571429,14,0.0416667,0.330357,0.729167
2,0,2,0,0,20,0,21,3,9,14,0,0,8.83333,0,0.0330688,0.0925926
22,7,15,0.0865801,5,14,0.125,18,1,9,5,0,0,10.3333,0.161905,0.512103,1.61905
2,1,2,0,0,16,0,19,0,9,1,1,0,3.66667,0.5,0,5
1,0,1,0,0,20,0,20,1,9,4,0,0,4,0,0,0
1,0,0,0,0,13,0,18,0,9,1,0,0,15.75,0.146739,0.0416667,1.66739
4,0,3,0.166667,0,18,0.166667,20,0,9,4,0,0.5,3,0.333333,0.833333,3.33333
1,0,1,0,0,20,0,20,3,9,1,0,0,8.6,0.0153846,0.139011,0.747253
2,1,2,0,0,19,0,19,2,0,28,0.444444,0.62963,16.1667,0.383027,0.569618,5.41613
28,10,25,0.121693,13,9,0.152381,21,2,0,9,0.125,0.75,17.3333,0.196038,0.873677,7.99994
3,0,3,0,1,9,0,21,0,9,3,0,0,7.83333,0,0.321212,2
6,0,6,0.2,1,16,0.2,21,2,3,5,0,0,9.16667,0.591111,0.262222,5.91111
1,0,1,0,0,21,0,21,1,9,11,0,0,10.5,0,0,1.42857
8,0,3,0.142857,2,11,0.166667,21,2,0,12,0,0.25,17.8333,0,0.279512,1.50655
6,0,6,0.133333,3,9,0,18,1,9,14,0,0.583333,13,0.470588,0.738562,4.90196
2,0,2,1,0,19,1,19,1,9,1,0,0,12.6667,0,0.037037,0
1,0,1,0,0,21,0,21,1,9,3,0,0,3,0,0,0
24,0,17,0.0471014,5,13,0.0526316,21,1,9,5,1,0.6,4.83333,0.6875,0.301389,6.875
6,2,4,0.133333,0,18,0.1,20,0,0,8,0.26087,0.0434783,6.2,0.0652174,0.0563241,2.47559
9,1,9,0.0714286,3,10,0.133333,20,0,0,31,0.967742,0.709677,26.8333,0.644271,0.47896,6.71123
3,0,3,0.333333,0,15,0.333333,19,0,9,19,0,0,18.6667,0.0333333,0.02,0.333333
3,0,1,0.333333,0,16,0.333333,20,0,0,18,0.666667,0.333333,20.8333,0.619273,0.393374,6.87051
6,5,5,0,0,17,0,19,0,9,9,0,0.714286,7,0,0.482143,3.39286
2,1,2,1,0,20,1,20,0,9,23,0,0,11.1667,0,0,0.138889
7,0,1,0.333333,0,17,0.333333,20,2,9,6,0.666667,0,5.4,0.803175,0.239683,8.03175
19,3,18,0.105263,10,8,0.194444,20,0,0,11,0.307692,0.615385,8.5,0.194312,0.495626,3.19716
2,0,1,1,0,21,1,21,0,9,25,0,0.08,25,0,0.08,5.2
7,1,4,0.0952381,2,15,0.1,21,1,9,1,1,1,22.8,0.779364,0.586837,7.79364
6,0,4,0.2,4,7,0,20,0,0,20,0.166667,0.888889,10.4,0.0333333,0.557576,5.05051
2,0,2,0,0,19,0,19,1,9,6,0,0,4.5,0,0.0625,0.982143
4,4,4,0,2,9,0,21,1,0,17,0.0625,0.0625,14.8,0.0488636,0.0888102,0.588636
4,4,4,0,0,16,0,19,2,0,1,0.133333,0.133333,1,0.133333,0.133333,1.33333
1,1,1,0,0,19,0,20,0,0,7,0,0,19.25,0.0138889,0.0131579,0.277778
4,0,4,0.5,2,13,1,20,1,0,28,0,0.0454545,25.3333,0.0162142,0.0271836,0.162142
7,0,4,0.380952,0,16,0.285714,19,1,9,1,0,0,20.3333,0.495307,0.683764,5.31418
1,1,1,0,0,20,0,20,1,9,1,0,0,7,0.0421627,0.0580357,0.659722
1,1,1,0,0,20,0,21,1,9,4,0,0,11,0,0,0.30303
1,0,1,0,0,20,0,20,3,0,28,0,0,22.5,0,0.0111111,0.333333
1,0,0,0,0,20,0,20,0,9,9,0,0,12,0,0.0972222,0.972222
2,0,2,0,1,10,0,21,1,9,31,0,0,17.8,0,0,0
11,10,11,0.1,3,11,0.0535714,21,0,9,2,0,0.25,2.5,0.166667,0.375,1.66667
9,0,7,0.722222,0,20,0.722222,21,0,9,29,0,0,27,0,0.333333,2.08333
1,1,1,0,0,18,0,19,0,9,3,0,0,4.2,0,0,4
3,0,3,1,0,17,1,18,0,9,5,0,0.5,4.5,0,0.75,5
7,1,6,0,5,5,0,19,1,9,2,0,1,1.5,0,1,10
4,1,4,0.166667,0,21,0.166667,21,0,9,3,0,0.625,4,0,0.526786,1.33929
2,0,2,1,0,17,1,17,0,0,3,0,0,9.66667,0.0992063,0.0952381,1.36905
2,0,1,0,0,15,0,18,2,9,1,0,0,4.4,0.116667,0.533333,1.16667
28,4,22,0.0582011,11,10,0.0220588,19,1,0,26,0,1,14.1667,0.0870726,0.958333,1.89103
3,2,2,0,1,11,0,20,0,9,1,0,0,2.5,0,0.375,3.75
2,1,1,0,0,19,0,21,2,9,2,0,0.222222,9.2,0.172967,0.693675,6.98779
1,1,1,0,0,19,0,19,0,9,2,0,1,2.66667,0,0.333333,0
9,3,9,0.0555556,3,9,0.133333,19,0,3,16,0.5,0.142857,19.6667,0.248259,0.137283,3.12104
10,3,3,0.377778,0,19,0.377778,20,0,9,8,0,0.5,16.3333,0,0.644729,0.128205
3,0,3,0.333333,1,12,0,18,0,9,22,0.85,0,17.6667,0.600877,0,9.65789
4,4,4,0.166667,0,14,0.166667,21,1,0,22,0,0.95,19,0.0144928,0.74612,0.594842
5,0,2,0,0,15,0,19,1,9,10,0.1,0.3,14.6667,0.0333333,0.202051,0.564103
3,0,3,0,0,14,0,21,1,0,9,0.166667,0.5,12.3333,0.0916667,0.389815,1.99074
2,1,1,1,0,19,1,19,0,0,29,0.0416667,0,22.6667,0.0756173,0.0111111,0.756173
2,0,0,1,0,19,1,19,1,0,30,0,0.1,26.5,0,0.181985,0.262626
1,1,1,0,0,13,0,20,1,9,4,0,0.5,9.2,0.353968,0.58254,3.53968
1,0,1,0,0,17,0,18,0,9,21,0.142857,0.047619,16.6667,0.233613,0.0394491,3.49767
16,3,14,0.025,0,17,0.025,20,1,9,7,0,0.5,5,0.111111,0.333333,1.66667
3,0,3,1,2,7,0,21,0,0,28,0.037037,0.0740741,24,0.020679,0.020679,0.351852
13,0,0,0.307692,0,16,0.294872,21,1,0,4,0.153846,0.384615,5.16667,0.104085,0.346906,2.20198
8,6,6,0.142857,1,18,0.190476,21,1,9,19,0,0,27,0.0357143,0.097619,1.07143
2,0,1,1,0,21,1,21,0,9,7,0,0.6,7,0,0.6,0
17,0,14,0.161765,0,18,0.147059,20,0,0,14,0,0,17.8333,0.217172,0.123377,2.17172
3,1,3,0.666667,0,18,0.666667,20,1,9,19,0.0555556,0.0555556,22.8333,0.13934,0.0731654,1.88877
2,0,0,1,0,20,1,20,1,9,1,0,0,9,0.0357143,0.178571,0.714286
4,0,1,0.666667,0,19,0.666667,20,0,9,2,0,0,4,0,0.3,3
7,7,7,0.119048,5,5,0,20,1,9,9,0,0.333333,4,0,0.301587,4.36508
3,0,1,1,0,21,1,21,2,9,27,0,0,29,0.0238095,0,0.46798
13,1,12,0.0769231,0,15,0.0769231,18,0,9,5,0.142857,0,6.16667,0.113482,0.200356,3.15334
1,0,1,0,0,19,0,20,0,9,16,0.714286,0.0714286,17.5,0.714286,0.214286,7.14286
15,1,9,0.00952381,10,8,0,21,1,9,8,0.5,0.875,3.8,0.3,0.808333,7.83333
3,0,3,0.333333,0,19,0.333333,20,2,9,2,0,0,2,0,0,6.66667
1,0,0,0,0,20,0,20,1,9,13,0.0769231,0.0769231,13,0.0769231,0.0769231,0.769231
2,0,2,0,1,13,0,19,1,9,2,0.5,0.5,3.75,0.214286,0.214286,2.14286
9,0,6,0.0555556,5,8,0,21,1,0,30,0.0740741,0.0740741,30.1667,0.113795,0.0749751,1.13795
1,0,1,0,0,21,0,21,3,9,1,0,0,1.5,0.0263158,0,0.263158
11,2,11,0.145455,2,14,0.166667,20,1,3,26,0.789474,0.947368,26.5,0.550015,0.913818,5.94024
3,1,2,1,0,18,1,19,0,0,28,0.25,0,26.1667,0.514847,0,5.14847
5,0,5,0.3,0,14,0.3,20,1,9,1,0,0,3.4,0.0571429,0.152381,6.30952
1,0,1,0,0,20,0,20,1,9,3,0,1,13.4,0.0333333,0.337143,5.13333
17,8,16,0.301471,12,7,0.1,20,0,9,26,0.192308,0.807692,26,0.380698,0.574151,4.21782
1,1,1,0,0,20,0,20,1,9,5,0.666667,0.666667,5,0.666667,0.666667,6.66667
7,2,4,0,1,14,0,21,1,20710,1,0,0,20.1667,0.16161,0.370571,1.6161
12,8,11,0.0151515,5,9,0.047619,21,0,9,29,0,0.692308,23.6667,0,0.545094,2.6341
2,0,2,0,0,18,0,20,0,0,20,0.05,0,18.8333,0.187432,0.0578704,2.0271
2,0,2,1,0,19,1,19,0,0,2,0,1,1.5,0.25,0.25,2.5
2,2,2,0,0,20,0,21,0,9,7,0,0.375,7,0,0.375,2.5
5,0,2,0,1,14,0,20,0,9,25,0,0.230769,23.5,0,0.134008,0.627458
7,5,5,0.190476,0,20,0.190476,21,1,10021,1,0,0,5,0,0.0714286,1.42857
2,0,2,0,0,11,0,21,2,9,5,0,0.4,7,0.0333333,0.230556,0.75
1,0,1,0,0,20,0,20,2,9,4,0,0,6.66667,0,0,1.66667
2,0,2,0,0,18,0,21,0,9,1,0,0,16,0.0649773,0.249513,2.0013
1,1,1,0,0,20,0,21,0,0,18,0,0,27,0,0.0370981,0.736462
5,1,1,0,0,14,0,20,0,0,22,0.428571,0.142857,23.5,0.15174,0.118956,1.91484
1,0,0,0,0,17,0,17,3,9,9,0,0,7.33333,0.166667,0.166667,1.66667
7,0,7,0.809524,1,10,0.633333,17,1,0,29,0,0.769231,15.1667,0,0.509762,6.51012
27,7,23,0.00569801,5,13,0.00865801,20,2,0,8,0.125,0.625,14,0.148025,0.639063,5.36035
5,5,5,0.1,0,20,0.1,21,2,9,2,0,0,2,0,0,0
1,1,1,0,0,19,0,20,1,9,14,0,0,15.25,0,0.0767045,0
1,0,0,0,0,18,0,18,2,9,7,0,0,5,0.333333,0,3.33333
1,1,1,0,0,20,0,21,0,10021,3,0,0.5,3,0,0.5,0
6,2,3,0.2,1,18,0.3,21,2,9,1,0,0,4.4,0.4,0,4
3,0,0,0,0,17,0,20,1,9,10,0,0,20,0,0.0294686,0.0724638
3,0,3,0.333333,1,14,0,20,0,9,20,0,0.105263,22.3333,0,0.350294,0.0877193
1,0,1,0,0,21,0,21,0,9,7,0,0.8,7,0,0.8,10
3,0,3,1,0,18,1,18,0,0,31,0,0.0666667,25,0.143421,0.484755,2.77632
14,0,13,0.0769231,1,15,0.0641026,20,0,9,5,0.333333,1,12.25,0.154167,0.843452,3.29762
1,0,1,0,1,4,0,19,2,1966,1,0,0,1.33333,0,0,3.33333
2,1,1,0,0,14,0,19,0,0,1,0,0,4.16667,0.0666667,0.0277778,2.19444
7,0,7,0.333333,4,9,0.333333,19,0,0,30,0.0333333,0.5,26.6667,0.0932336,0.317257,3.52371
3,0,2,0.333333,0,18,0.333333,20,1,9,2,0,0,4,0.25,0.25,7.5
4,0,4,0.333333,0,18,0.333333,21,0,9,18,0.285714,1,20,0.0662338,0.259495,0.948052
24,0,19,0.0144928,11,10,0.0192308,20,1,9,27,0.5,0.95,13.5,0.426129,0.762653,4.97283
46,3,14,0.00289855,33,8,0.0128205,18,2,0,1,0,1,3,0,0.854167,0.625
2,1,2,1,0,18,1,19,3,9,19,0,0,11.6667,0.0685496,0.0653595,0.685496
1,1,1,0,0,20,0,20,1,9,1,0,0.166667,1,0,0.166667,0
5,5,5,0.1,1,14,0.166667,21,0,9,2,0.5,1,3.5,0.458333,0.833333,5.83333
1,1,1,0,0,20,0,20,1,9,3,1,0,3,1,0,10
1,0,0,0,0,19,0,21,2,0,19,0,0.0555556,15.3333,0.0111111,0.0471735,0.471735
4,0,4,0.833333,0,18,0.833333,19,0,0,2,0,0.5,10,0.258333,0.654167,2.86111
4,2,4,0.5,0,14,0.5,21,0,9,1,0,0,1.5,0,0,10
2,1,2,0,0,18,0,20,0,9,5,0.8,0.6,12.5,0.821658,0.664973,9.62567
1,0,1,0,0,19,0,19,0,9,2,1,1,2,1,1,10
19,0,19,0.0818713,5,12,0.0769231,17,1,9,4,0,0,11.6667,0.138333,0.331111,1.65833
5,0,4,0.4,0,15,0.4,19,1,9,4,0.5,0.75,8.75,0.368873,0.493873,3.68873
7,5,5,0.190476,3,10,0.5,20,0,0,26,0,0.0869565,22.5,0.0666667,0.271772,1.12894
1,1,1,0,0,19,0,19,0,9,2,1,0,3.33333,0.333333,0,3.33333
3,3,3,0.333333,2,7,0,20,0,0,27,0.3,0,24.5,0.1,0,1
2,2,2,0,1,11,0,19,0,9,1,0,0,2,0,0.277778,0
1,1,1,0,0,21,0,21,2,9,21,0,0.315789,22.5,0.108696,0.353547,2.35698
3,0,2,0.666667,1,11,1,18,0,3,6,0,0,4,0.146667,0.166667,2.46667
3,1,2,0.333333,1,14,0,20,3,0,13,0.0833333,0.75,12,0.187378,0.709862,1.9615
1,0,1,0,0,19,0,19,0,9,1,0,0,2.6,0.133333,0,1.83333
3,0,1,0.333333,0,20,0.333333,20,1,9,4,0,0,13.5,0.0952381,0.119048,1.42857
1,0,1,0,0,19,0,20,2,9,24,0,0,18.5,0.0355556,0.0222222,0.355556
5,2,5,0.3,2,9,0.666667,21,2,0,30,0.0333333,0,22.3333,0.0486928,0.00666667,0.731373
5,0,4,0.6,0,20,0.6,20,0,0,9,0.272727,0.0909091,9,0.272727,0.0909091,2.72727
1,0,1,0,0,21,0,21,1,9,11,0,0,18.6667,0.0128205,0.0232685,0.128205
2,2,2,0,0,18,0,18,0,9,7,0,0,10.5,0,0.0416667,0.416667
3,0,2,0,0,12,0,17,0,0,3,0,0,2.33333,0.166667,0,5
17,1,8,0.165441,8,9,0.194444,21,1,9,31,0.0666667,1,30.3333,0.191027,1,9.65476
1,0,1,0,0,19,0,19,0,9,1,1,0,1.33333,1,0,10
1,0,0,0,0,19,0,20,0,9,15,0.142857,0,11.3333,0.0779221,0.030303,1.38528
3,0,2,0.333333,1,14,1,21,1,9,1,0,0,1.66667,0,0.666667,3.33333
31,1,12,0.088172,0,17,0.088172,20,0,0,4,0.333333,0.333333,6.5,0.23199,0.45177,3.94383
2,0,2,0,0,17,0,20,1,9,19,0,0,10.3333,0.333333,0.25,3.33333
2,2,2,1,0,19,1,20,2,9,2,0,1,9,0,0.217525,0.104167
1,1,1,0,0,15,0,20,0,0,25,0,0.153846,13.1667,0,0.161746,5.38356
77,3,36,0.0338346,0,18,0.0333219,19,1,9,4,0.1,0.1,12.3333,0.0472222,0.183333,0.472222
5,0,3,0.4,0,16,0.4,19,2,9,9,0.333333,0,9.66667,0.263853,0.0874459,2.94156
3,0,3,0,2,11,0,20,2,9,7,0.25,0,6,0.075,0.025,5.63889
4,0,3,0.333333,1,12,0.333333,20,2,0,3,0,0,2.66667,0,0,0
4,1,3,0.166667,1,13,0.333333,21,0,3,5,0.666667,0.666667,3.6,0.25,0.770833,3.75
36,7,13,0.0301587,0,11,0.0301587,17,1,0,1,0,0,8.83333,0.0181818,0.568788,7.38485
1,1,1,0,0,21,0,21,0,9,1,0,0,1,0,0,0
3,0,1,0,0,19,0,20,0,9,6,0,0,10,0.0997151,0.176638,1.25356
1,0,1,0,0,20,0,20,2,9,7,0.0625,0.125,8.83333,0.16487,0.0730182,1.85091
2,2,2,1,0,20,1,20,0,0,7,0.142857,0.142857,7,0.142857,0.142857,1.42857
5,1,3,0.4,0,19,0.4,21,0,0,5,0.4,0.6,7.8,0.338333,0.486667,3.38333
2,2,2,1,0,17,1,19,0,0,13,0.08,0,19.5,0.250782,0.173077,2.50782
1,0,1,0,0,21,0,21,0,9,2,1,0,2,1,0,10
3,0,3,0,0,16,0,20,2,9,6,0,0,18,0.0552585,0,0.650624
1,1,1,0,0,11,0,18,0,9,1,0,0,10.75,0.178977,0.345644,1.78977
3,0,3,0.333333,0,20,0.333333,21,1,9,1,0,0,4.66667,0,0,3.14286
2,0,1,0,1,9,0,21,0,9,14,0.0625,0.1875,16.1667,0.0191886,0.0400219,0.296053
1,0,0,0,0,19,0,21,0,9,2,0,0.666667,2,0,0.666667,0
1,0,0,0,0,20,0,20,0,0,7,0.714286,0.714286,9,0.130952,0.136905,3.27381
6,3,4,0.0666667,0,15,0.0666667,21,1,3,8,0.333333,0.5,9.5,0.563023,0.234632,5.90801
2,0,2,0,0,15,0,20,3,9,23,0,0.0454545,17.5,0,0.159091,2.95455
2,0,1,1,1,14,0,21,3,9,3,0.666667,0.666667,4,0.333333,0.333333,5
3,0,1,0,1,12,0,20,0,0,5,0.4,0.4,2.5,0.35,0.225,3.5
1,0,1,0,0,19,0,19,0,0,30,0.185185,0.592593,25.6667,0.133104,0.556593,3.98014
4,1,4,1,1,16,1,20,0,9,17,0.0625,0,12.5,0.109767,0,1.09767
10,0,3,0.4,0,19,0.4,21,1,9,4,0,0.5,12.25,0,0.460749,4.33273
8,0,5,0.285714,0,18,0.285714,21,0,0,1,0,0,4,0.166667,0,1.66667
3,1,1,0,0,19,0,20,2,0,1,0.142857,0,5.25,0.113839,0.0416667,1.13839
3,2,2,0.666667,0,16,0.666667,17,0,2,29,0.185185,0,24.1667,0.256212,0.0145503,4.97979
2,1,2,1,0,18,1,18,0,9,5,0,0,3.66667,0,0,2.04212
1,0,1,0,0,20,0,20,2,9,2,0,0,2,0,0,0
2,0,1,0,1,10,0,18,0,9,20,0,0,13.5,0,0.0367325,2.33979
4,2,4,0.666667,3,11,0,21,3,0,26,0,0.16,22.1667,0,0.232262,1.12024
1,0,1,0,0,20,0,20,3,9,6,0,0,16.8333,0.015873,0.00793651,0.15873
1,0,1,0,0,18,0,21,2,9,22,0,0,24.3333,0,0.135632,4.18372
5,0,5,0.4,1,16,0.5,19,3,0,31,0,0.129032,12.3333,0.164141,0.104839,2.19697
2,1,2,1,0,15,0,19,0,0,31,0,1,27.5,0.00555556,0.804808,0.170498
4,4,4,0.166667,3,5,0,20,0,9,5,0.25,0,10.8333,0.669643,0.371032,7.14286
4,3,4,0.333333,0,17,0.333333,20,1,0,2,1,0,6.2,0.553333,0.177255,6.55686
1,1,1,0,0,20,0,20,0,0,26,0,0,24.8333,0,0,2.8898
4,1,4,0,0,18,0,20,1,0,2,0,1,4.6,0,0.666667,0
12,0,12,0.409091,1,16,0.490909,21,1,0,15,0,0.769231,13,0,0.728494,8.00838
1,0,1,0,0,16,0,21,0,9,15,0.192308,0,19.3333,0.043956,0,0.43956
2,0,0,1,0,17,1,20,2,9,10,0,0,4.4,0.1,0,1
10,1,4,0.0888889,7,9,0.666667,19,1,0,6,0,0.666667,6.5,0,0.308081,1.44444
7,0,3,0.333333,0,15,0.333333,17,1,3,21,0.777778,0.944444,14.8333,0.609711,0.821615,8.02054
1,0,1,0,0,20,0,20,2,9,4,0.75,0,5.5,0.375,0,3.75
1,0,0,0,1,1,0,19,0,9,2,1,0,1.5,1,0,10
7,1,5,0,7,0,0,21,0,9,4,0,1,3.5,0,1,0
1,0,0,0,0,20,0,20,0,9,7,0,0.318182,6.66667,0,0.278156,2.92213
22,2,12,0.030303,5,15,0.0367647,20,0,0,30,0,0.321429,19.5,0.0254386,0.398986,2.89007
2,0,2,1,0,16,1,19,2,9,3,1,0,6.66667,0.472222,0.107639,7.04861
2,0,2,0,0,20,0,21,1,9,3,0,0,3,0,0,0
1,0,1,0,0,19,0,20,0,9,3,0,0,1.8,0,0,3.33333
5,5,5,0.35,0,14,0.3,21,0,0,8,1,0.903226,25,0.917672,0.633208,9.30172
1,0,1,0,0,21,0,21,0,9,1,0,0,8.5,0.1,0.05,1.5
2,0,2,1,0,21,1,21,0,9,1,0,0,14,0,0.0666667,0.5
5,0,2,0.6,0,18,0.6,20,1,0,12,0,0,15.1667,0.047619,0.158009,0.47619
1,0,1,0,0,19,0,19,0,9,2,0,0,2,0,0,2.5
4,2,4,0.333333,0,19,0.333333,20,3,0,22,0,0,19.8333,0.0914286,0.0580952,1.34206
1,0,0,0,0,20,0,21,0,9,14,0,0,13.3333,0,0,0.208333
29,0,18,0.156404,22,5,0.047619,21,0,0,30,0.285714,0.619048,28.3333,0.335476,0.507619,4.3619
2,0,2,1,0,18,1,18,0,0,6,0,0.166667,11.8,0.0333333,0.591667,2.75
6,1,6,0.0666667,1,14,0.1,21,1,9,2,0,0.5,14,0.0125,0.6875,5.375
7,0,5,0.285714,3,11,0.5,18,0,9,5,0,0.2,6,0.195437,0.222817,2.28175
6,5,6,0.133333,0,16,0.133333,20,1,20710,4,0.333333,0.666667,6,0.177778,0.336508,1.77778
4,1,4,0.5,1,16,0.333333,21,0,0,4,0.25,0,3.5,0.218627,0,4.68627
